protocol,client_id,client_count,payload_bytes,request_num,connect_time_ms,rtt_ms,timestamp
udp,0,100,512,0,0.0,1.6527,1772315124.7810493
udp,0,100,512,1,0.0,0.6918,1772315124.7817469
udp,0,100,512,2,0.0,1.0613,1772315124.782811
udp,0,100,512,3,0.0,38.5952,1772315124.821408
udp,0,100,512,4,0.0,2.8982,1772315124.8243108
udp,0,100,512,5,0.0,2.8903,1772315124.8272035
udp,0,100,512,6,0.0,2.6959,1772315124.8299077
udp,0,100,512,7,0.0,2.7521,1772315124.8326614
udp,0,100,512,8,0.0,3.059,1772315124.8357224
udp,0,100,512,9,0.0,3.0731,1772315124.8387978
udp,0,100,512,10,0.0,2.6698,1772315124.8414698
udp,0,100,512,11,0.0,2.7703,1772315124.8442416
udp,0,100,512,12,0.0,2.7427,1772315124.846986
udp,0,100,512,13,0.0,2.9555,1772315124.8499436
udp,0,100,512,14,0.0,2.6996,1772315124.8526452
udp,0,100,512,15,0.0,2.833,1772315124.8554804
udp,0,100,512,16,0.0,2.9822,1772315124.8584645
udp,0,100,512,17,0.0,2.7923,1772315124.861259
udp,0,100,512,18,0.0,2.9663,1772315124.864229
udp,0,100,512,19,0.0,2.6427,1772315124.8668733
udp,0,100,512,20,0.0,3.0993,1772315124.8699746
udp,0,100,512,21,0.0,2.7548,1772315124.8727314
udp,0,100,512,22,0.0,2.9684,1772315124.8757017
udp,0,100,512,23,0.0,2.8057,1772315124.8785093
udp,0,100,512,24,0.0,2.6663,1772315124.8811777
udp,0,100,512,25,0.0,2.7456,1772315124.8839252
udp,0,100,512,26,0.0,2.7427,1772315124.8866699
udp,0,100,512,27,0.0,2.7844,1772315124.889456
udp,0,100,512,28,0.0,2.701,1772315124.8921595
udp,0,100,512,29,0.0,2.7594,1772315124.8949213
udp,0,100,512,30,0.0,2.9443,1772315124.8978677
udp,0,100,512,31,0.0,2.8659,1772315124.9007351
udp,0,100,512,32,0.0,2.7184,1772315124.9034584
udp,0,100,512,33,0.0,5.2367,1772315124.9086974
udp,0,100,512,34,0.0,6.283,1772315124.9149823
udp,0,100,512,35,0.0,3.7459,1772315124.9187303
udp,0,100,512,36,0.0,2.6031,1772315124.9213352
udp,0,100,512,37,0.0,2.7415,1772315124.924079
udp,0,100,512,38,0.0,2.8255,1772315124.9269063
udp,0,100,512,39,0.0,2.9891,1772315124.9298975
udp,0,100,512,40,0.0,2.6928,1772315124.932592
udp,0,100,512,41,0.0,2.8212,1772315124.9354153
udp,0,100,512,42,0.0,2.7477,1772315124.9381647
udp,0,100,512,43,0.0,2.8047,1772315124.9409714
udp,0,100,512,44,0.0,2.7944,1772315124.9437678
udp,0,100,512,45,0.0,2.9019,1772315124.9466722
udp,0,100,512,46,0.0,2.5434,1772315124.9492176
udp,0,100,512,47,0.0,3.1953,1772315124.952415
udp,0,100,512,48,0.0,2.8342,1772315124.955251
udp,0,100,512,49,0.0,2.7516,1772315124.9580045
udp,0,100,512,50,0.0,2.7549,1772315124.960761
udp,0,100,512,51,0.0,3.1626,1772315124.9639246
udp,0,100,512,52,0.0,2.4063,1772315124.966332
udp,0,100,512,53,0.0,2.751,1772315124.9690835
udp,0,100,512,54,0.0,2.7793,1772315124.9718645
udp,0,100,512,55,0.0,2.8173,1772315124.974684
udp,0,100,512,56,0.0,2.7157,1772315124.9774015
udp,0,100,512,57,0.0,2.7363,1772315124.98014
udp,0,100,512,58,0.0,2.8731,1772315124.9830146
udp,0,100,512,59,0.0,2.7239,1772315124.985741
udp,0,100,512,60,0.0,2.9107,1772315124.9886534
udp,0,100,512,61,0.0,2.8345,1772315124.9914896
udp,0,100,512,62,0.0,2.7439,1772315124.994235
udp,0,100,512,63,0.0,2.7395,1772315124.9969766
udp,0,100,512,64,0.0,2.6871,1772315124.999666
udp,0,100,512,65,0.0,2.9739,1772315125.0026426
udp,0,100,512,66,0.0,2.7712,1772315125.005416
udp,0,100,512,67,0.0,2.9941,1772315125.008412
udp,0,100,512,68,0.0,2.6985,1772315125.0111122
udp,0,100,512,69,0.0,2.8388,1772315125.0139527
udp,0,100,512,70,0.0,2.7803,1772315125.0167348
udp,0,100,512,71,0.0,2.8105,1772315125.019547
udp,0,100,512,72,0.0,2.6587,1772315125.0222101
udp,0,100,512,73,0.0,3.1102,1772315125.025322
udp,0,100,512,74,0.0,3.9323,1772315125.029256
udp,0,100,512,75,0.0,2.7435,1772315125.0320017
udp,0,100,512,76,0.0,2.8771,1772315125.0348809
udp,0,100,512,77,0.0,2.5748,1772315125.0374575
udp,0,100,512,78,0.0,2.776,1772315125.0402353
udp,0,100,512,79,0.0,2.734,1772315125.0429742
udp,0,100,512,80,0.0,2.9188,1772315125.0458949
udp,0,100,512,81,0.0,2.7421,1772315125.0486393
udp,0,100,512,82,0.0,2.7372,1772315125.0513785
udp,0,100,512,83,0.0,2.8649,1772315125.0542452
udp,0,100,512,84,0.0,2.8321,1772315125.057079
udp,0,100,512,85,0.0,2.542,1772315125.059622
udp,0,100,512,86,0.0,2.2801,1772315125.061903
udp,0,100,512,87,0.0,2.2774,1772315125.0641813
udp,0,100,512,88,0.0,1.998,1772315125.066182
udp,0,100,512,89,0.0,1.6484,1772315125.0678313
udp,0,100,512,90,0.0,1.5149,1772315125.0693479
udp,0,100,512,91,0.0,1.6809,1772315125.0710306
udp,0,100,512,92,0.0,1.567,1772315125.0725994
udp,0,100,512,93,0.0,1.5978,1772315125.0741992
udp,0,100,512,94,0.0,1.7877,1772315125.075989
udp,0,100,512,95,0.0,1.5141,1772315125.0775049
udp,0,100,512,96,0.0,1.5892,1772315125.079096
udp,0,100,512,97,0.0,1.752,1772315125.08085
udp,0,100,512,98,0.0,1.7421,1772315125.0825937
udp,0,100,512,99,0.0,1.5684,1772315125.084164
udp,1,100,512,0,0.0,1.4531,1772315124.7809203
udp,1,100,512,1,0.0,0.9497,1772315124.7818756
udp,1,100,512,2,0.0,1.0143,1772315124.782894
udp,1,100,512,3,0.0,2.0933,1772315124.7849894
udp,1,100,512,4,0.0,18.5849,1772315124.8035772
udp,1,100,512,5,0.0,1.027,1772315124.8046062
udp,1,100,512,6,0.0,1.0436,1772315124.8056512
udp,1,100,512,7,0.0,1.1199,1772315124.806773
udp,1,100,512,8,0.0,1.2843,1772315124.8080595
