protocol,client_id,client_count,payload_bytes,request_num,connect_time_ms,rtt_ms,timestamp
udp,0,1,1024,0,0.0,0.8677,1772315162.4420197
udp,0,1,1024,1,0.0,0.7995,1772315162.4428232
udp,0,1,1024,2,0.0,0.8048,1772315162.4436307
udp,0,1,1024,3,0.0,0.7697,1772315162.4444032
udp,0,1,1024,4,0.0,0.7696,1772315162.4451756
udp,0,1,1024,5,0.0,0.7527,1772315162.445931
udp,0,1,1024,6,0.0,0.6598,1772315162.4465933
udp,0,1,1024,7,0.0,0.4629,1772315162.4470584
udp,0,1,1024,8,0.0,0.4194,1772315162.4474797
udp,0,1,1024,9,0.0,0.4943,1772315162.4479766
udp,0,1,1024,10,0.0,0.5378,1772315162.4485166
udp,0,1,1024,11,0.0,0.6818,1772315162.4492004
udp,0,1,1024,12,0.0,0.628,1772315162.4498308
udp,0,1,1024,13,0.0,0.6256,1772315162.4504583
udp,0,1,1024,14,0.0,0.6089,1772315162.451069
udp,0,1,1024,15,0.0,0.6078,1772315162.451679
udp,0,1,1024,16,0.0,0.6246,1772315162.4523056
udp,0,1,1024,17,0.0,0.6228,1772315162.4529305
udp,0,1,1024,18,0.0,0.5987,1772315162.453531
udp,0,1,1024,19,0.0,0.6396,1772315162.4541724
udp,0,1,1024,20,0.0,0.6279,1772315162.4548023
udp,0,1,1024,21,0.0,0.6255,1772315162.455432
udp,0,1,1024,22,0.0,0.5185,1772315162.4559522
udp,0,1,1024,23,0.0,0.3384,1772315162.4562926
udp,0,1,1024,24,0.0,0.6043,1772315162.4568985
udp,0,1,1024,25,0.0,0.6195,1772315162.4575202
udp,0,1,1024,26,0.0,0.6543,1772315162.4581766
udp,0,1,1024,27,0.0,0.6176,1772315162.458796
udp,0,1,1024,28,0.0,0.6286,1772315162.4594266
udp,0,1,1024,29,0.0,0.6275,1772315162.460056
udp,0,1,1024,30,0.0,0.6114,1772315162.4606695
udp,0,1,1024,31,0.0,0.6635,1772315162.4613347
udp,0,1,1024,32,0.0,0.6155,1772315162.461952
udp,0,1,1024,33,0.0,0.5614,1772315162.4625154
