protocol,client_id,client_count,payload_bytes,request_num,connect_time_ms,rtt_ms,timestamp
tcp,0,10,4096,0,1.506,1.2655,1772315007.0274365
tcp,0,10,4096,1,1.506,0.6844,1772315007.0281236
tcp,0,10,4096,2,1.506,0.8825,1772315007.0290084
tcp,0,10,4096,3,1.506,0.3809,1772315007.0293913
tcp,0,10,4096,4,1.506,0.4346,1772315007.0298276
tcp,0,10,4096,5,1.506,0.5105,1772315007.0303416
tcp,0,10,4096,6,1.506,0.6341,1772315007.030979
tcp,0,10,4096,7,1.506,0.5661,1772315007.031547
tcp,0,10,4096,8,1.506,0.525,1772315007.0320737
tcp,0,10,4096,9,1.506,0.6177,1772315007.0326939
tcp,0,10,4096,10,1.506,0.7815,1772315007.033477
tcp,0,10,4096,11,1.506,0.796,1772315007.0342755
tcp,0,10,4096,12,1.506,0.7611,1772315007.0350387
tcp,0,10,4096,13,1.506,0.7978,1772315007.0358384
tcp,0,10,4096,14,1.506,0.5019,1772315007.036342
tcp,0,10,4096,15,1.506,0.527,1772315007.0368705
tcp,0,10,4096,16,1.506,0.5703,1772315007.0374422
tcp,0,10,4096,17,1.506,0.3674,1772315007.0378113
tcp,0,10,4096,18,1.506,0.6629,1772315007.0384758
tcp,0,10,4096,19,1.506,0.5474,1772315007.0390248
tcp,0,10,4096,20,1.506,0.5198,1772315007.0395463
tcp,0,10,4096,21,1.506,0.5308,1772315007.0400786
tcp,0,10,4096,22,1.506,0.6361,1772315007.0407162
tcp,0,10,4096,23,1.506,0.8652,1772315007.041583
tcp,0,10,4096,24,1.506,0.6313,1772315007.0422158
tcp,0,10,4096,25,1.506,0.3203,1772315007.042538
tcp,0,10,4096,26,1.506,0.8007,1772315007.0433402
tcp,0,10,4096,27,1.506,0.5137,1772315007.043856
tcp,0,10,4096,28,1.506,0.7378,1772315007.0445955
tcp,0,10,4096,29,1.506,0.4088,1772315007.045006
tcp,0,10,4096,30,1.506,0.3983,1772315007.045406
tcp,0,10,4096,31,1.506,0.4842,1772315007.045892
tcp,0,10,4096,32,1.506,0.4029,1772315007.0462966
tcp,0,10,4096,33,1.506,0.4677,1772315007.0467658
tcp,0,10,4096,34,1.506,0.4135,1772315007.047183
tcp,0,10,4096,35,1.506,0.364,1772315007.0475488
tcp,0,10,4096,36,1.506,0.4964,1772315007.0480492
tcp,0,10,4096,37,1.506,0.6043,1772315007.0486572
