protocol,client_id,client_count,payload_bytes,request_num,connect_time_ms,rtt_ms,timestamp
udp,0,10,1024,0,0.0,1.7516,1772315169.1533427
udp,0,10,1024,1,0.0,1.5168,1772315169.1548629
udp,0,10,1024,2,0.0,1.6208,1772315169.156487
udp,0,10,1024,3,0.0,0.8996,1772315169.1573892
udp,0,10,1024,4,0.0,0.659,1772315169.1580534
udp,0,10,1024,5,0.0,0.5781,1772315169.158634
udp,0,10,1024,6,0.0,0.6305,1772315169.1592665
udp,0,10,1024,7,0.0,0.4234,1772315169.1596923
udp,0,10,1024,8,0.0,0.3297,1772315169.1600242
udp,0,10,1024,9,0.0,0.3127,1772315169.1603389
udp,0,10,1024,10,0.0,0.3885,1772315169.1607294
udp,0,10,1024,11,0.0,0.3379,1772315169.1610694
udp,0,10,1024,12,0.0,0.3291,1772315169.161403
udp,0,10,1024,13,0.0,0.3225,1772315169.1617274
udp,0,10,1024,14,0.0,0.3268,1772315169.1620562
udp,0,10,1024,15,0.0,0.8254,1772315169.1628835
udp,0,10,1024,16,0.0,0.7045,1772315169.16359
udp,0,10,1024,17,0.0,0.7382,1772315169.1643302
udp,0,10,1024,18,0.0,0.5289,1772315169.164861
udp,0,10,1024,19,0.0,0.7558,1772315169.1656187
udp,0,10,1024,20,0.0,0.5851,1772315169.166206
udp,0,10,1024,21,0.0,0.67,1772315169.1668782
udp,0,10,1024,22,0.0,0.6669,1772315169.1675475
udp,0,10,1024,23,0.0,0.6645,1772315169.1682138
udp,0,10,1024,24,0.0,0.7083,1772315169.168924
udp,0,10,1024,25,0.0,0.8555,1772315169.169782
udp,0,10,1024,26,0.0,0.3578,1772315169.1701422
udp,0,10,1024,27,0.0,0.5157,1772315169.1706622
udp,0,10,1024,28,0.0,0.3213,1772315169.1709852
udp,0,10,1024,29,0.0,0.2463,1772315169.1712332
udp,0,10,1024,30,0.0,0.4519,1772315169.171687
udp,0,10,1024,31,0.0,0.659,1772315169.1723475
udp,0,10,1024,32,0.0,0.7339,1772315169.1730833
udp,0,10,1024,33,0.0,0.624,1772315169.1737094
udp,0,10,1024,34,0.0,0.6139,1772315169.1743252
udp,0,10,1024,35,0.0,0.5615,1772315169.1748884
udp,0,10,1024,36,0.0,0.6707,1772315169.175561
udp,0,10,1024,37,0.0,0.3364,1772315169.175899
udp,0,10,1024,38,0.0,0.5572,1772315169.1764586
udp,0,10,1024,39,0.0,0.6448,1772315169.1771052
udp,0,10,1024,40,0.0,0.6325,1772315169.1777396
udp,0,10,1024,41,0.0,0.673,1772315169.1784172
udp,0,10,1024,42,0.0,0.628,1772315169.179047
udp,0,10,1024,43,0.0,0.6805,1772315169.1797295
udp,0,10,1024,44,0.0,0.64,1772315169.1803734
udp,0,10,1024,45,0.0,0.6088,1772315169.1809843
udp,0,10,1024,46,0.0,0.6411,1772315169.181627
udp,0,10,1024,47,0.0,0.6051,1772315169.182234
udp,0,10,1024,48,0.0,0.6316,1772315169.18287
udp,0,10,1024,49,0.0,0.6406,1772315169.1835122
udp,0,10,1024,50,0.0,0.662,1772315169.1841762
udp,0,10,1024,51,0.0,0.6834,1772315169.1848614
udp,0,10,1024,52,0.0,0.6227,1772315169.1854858
udp,0,10,1024,53,0.0,0.6554,1772315169.1861432
udp,0,10,1024,54,0.0,0.7366,1772315169.1868818
udp,0,10,1024,55,0.0,0.6287,1772315169.1875122
udp,0,10,1024,56,0.0,0.4094,1772315169.187923
udp,0,10,1024,57,0.0,0.4479,1772315169.1883729
udp,0,10,1024,58,0.0,0.6991,1772315169.1890733
udp,0,10,1024,59,0.0,0.6175,1772315169.189693
udp,0,10,1024,60,0.0,0.702,1772315169.1903968
udp,0,10,1024,61,0.0,0.2851,1772315169.1906843
udp,0,10,1024,62,0.0,0.4644,1772315169.1911511
udp,0,10,1024,63,0.0,0.3321,1772315169.1914852
udp,0,10,1024,64,0.0,0.3697,1772315169.1918569
udp,0,10,1024,65,0.0,0.2485,1772315169.192108
udp,0,10,1024,66,0.0,0.56,1772315169.1926699
udp,0,10,1024,67,0.0,0.6755,1772315169.1933477
