protocol,client_id,client_count,payload_bytes,request_num,connect_time_ms,rtt_ms,timestamp
tcp,0,1,4096,0,1.4455,1.5138,1772315001.069469
tcp,0,1,4096,1,1.4455,0.7068,1772315001.0701797
tcp,0,1,4096,2,1.4455,0.387,1772315001.070569
tcp,0,1,4096,3,1.4455,0.395,1772315001.070966
tcp,0,1,4096,4,1.4455,0.2848,1772315001.0712528
tcp,0,1,4096,5,1.4455,0.5475,1772315001.0718021
tcp,0,1,4096,6,1.4455,0.2504,1772315001.0720544
tcp,0,1,4096,7,1.4455,0.2351,1772315001.072291
tcp,0,1,4096,8,1.4455,0.3185,1772315001.0726109
tcp,0,1,4096,9,1.4455,0.3218,1772315001.0729344
tcp,0,1,4096,10,1.4455,0.3084,1772315001.0732443
tcp,0,1,4096,11,1.4455,0.2392,1772315001.0734851
tcp,0,1,4096,12,1.4455,0.3123,1772315001.073799
tcp,0,1,4096,13,1.4455,0.3245,1772315001.074125
tcp,0,1,4096,14,1.4455,0.3148,1772315001.0744412
tcp,0,1,4096,15,1.4455,0.2355,1772315001.0746782
tcp,0,1,4096,16,1.4455,0.2888,1772315001.0749686
tcp,0,1,4096,17,1.4455,0.2544,1772315001.0752246
tcp,0,1,4096,18,1.4455,0.2403,1772315001.0754664
tcp,0,1,4096,19,1.4455,0.2437,1772315001.0757117
tcp,0,1,4096,20,1.4455,0.3131,1772315001.0760262
tcp,0,1,4096,21,1.4455,0.2341,1772315001.0762637
tcp,0,1,4096,22,1.4455,0.2793,1772315001.0765443
tcp,0,1,4096,23,1.4455,0.2245,1772315001.0767703
tcp,0,1,4096,24,1.4455,0.3039,1772315001.0770757
tcp,0,1,4096,25,1.4455,0.3179,1772315001.0773954
tcp,0,1,4096,26,1.4455,0.2766,1772315001.0776737
tcp,0,1,4096,27,1.4455,0.2448,1772315001.07792
tcp,0,1,4096,28,1.4455,0.317,1772315001.0782385
tcp,0,1,4096,29,1.4455,0.2708,1772315001.0785108
tcp,0,1,4096,30,1.4455,0.3188,1772315001.0788312
tcp,0,1,4096,31,1.4455,0.2861,1772315001.0791185
tcp,0,1,4096,32,1.4455,0.398,1772315001.0795183
tcp,0,1,4096,33,1.4455,0.2421,1772315001.079762
tcp,0,1,4096,34,1.4455,0.3134,1772315001.0800767
tcp,0,1,4096,35,1.4455,0.2355,1772315001.080314
tcp,0,1,4096,36,1.4455,0.2723,1772315001.0805876
tcp,0,1,4096,37,1.4455,0.3112,1772315001.0809019
tcp,0,1,4096,38,1.4455,0.2238,1772315001.0811274
tcp,0,1,4096,39,1.4455,0.2392,1772315001.081368
tcp,0,1,4096,40,1.4455,0.3072,1772315001.0816784
tcp,0,1,4096,41,1.4455,0.3148,1772315001.0819948
tcp,0,1,4096,42,1.4455,0.3224,1772315001.0823185
tcp,0,1,4096,43,1.4455,0.2358,1772315001.082556
tcp,0,1,4096,44,1.4455,0.2868,1772315001.0828443
tcp,0,1,4096,45,1.4455,0.2662,1772315001.083112
tcp,0,1,4096,46,1.4455,0.3067,1772315001.0834203
tcp,0,1,4096,47,1.4455,0.2432,1772315001.0836647
tcp,0,1,4096,48,1.4455,0.4312,1772315001.0840976
tcp,0,1,4096,49,1.4455,0.3211,1772315001.0844204
tcp,0,1,4096,50,1.4455,0.231,1772315001.084653
tcp,0,1,4096,51,1.4455,0.2362,1772315001.0848906
tcp,0,1,4096,52,1.4455,0.2396,1772315001.085132
tcp,0,1,4096,53,1.4455,0.2538,1772315001.0853872
tcp,0,1,4096,54,1.4455,0.2975,1772315001.085686
tcp,0,1,4096,55,1.4455,0.2478,1772315001.0859354
tcp,0,1,4096,56,1.4455,0.2343,1772315001.0861712
tcp,0,1,4096,57,1.4455,0.3105,1772315001.0864832
tcp,0,1,4096,58,1.4455,0.2502,1772315001.0867348
tcp,0,1,4096,59,1.4455,0.2392,1772315001.0869758
tcp,0,1,4096,60,1.4455,0.4182,1772315001.087397
tcp,0,1,4096,61,1.4455,0.3205,1772315001.0877192
tcp,0,1,4096,62,1.4455,0.4837,1772315001.0882046
tcp,0,1,4096,63,1.4455,0.4067,1772315001.0886126
tcp,0,1,4096,64,1.4455,0.4769,1772315001.089091
tcp,0,1,4096,65,1.4455,0.4999,1772315001.089593
tcp,0,1,4096,66,1.4455,0.4644,1772315001.0900588
tcp,0,1,4096,67,1.4455,0.4563,1772315001.0905166
tcp,0,1,4096,68,1.4455,0.4758,1772315001.0909936
tcp,0,1,4096,69,1.4455,0.3579,1772315001.0913532
tcp,0,1,4096,70,1.4455,0.3423,1772315001.0916967
tcp,0,1,4096,71,1.4455,0.2428,1772315001.091941
tcp,0,1,4096,72,1.4455,0.242,1772315001.0921845
tcp,0,1,4096,73,1.4455,0.3404,1772315001.0925267
tcp,0,1,4096,74,1.4455,0.2435,1772315001.0927715
tcp,0,1,4096,75,1.4455,0.2429,1772315001.093016
tcp,0,1,4096,76,1.4455,0.2884,1772315001.0933058
tcp,0,1,4096,77,1.4455,0.2471,1772315001.0935547
tcp,0,1,4096,78,1.4455,0.24,1772315001.093796
tcp,0,1,4096,79,1.4455,0.2371,1772315001.0940366
tcp,0,1,4096,80,1.4455,0.2573,1772315001.0942953
tcp,0,1,4096,81,1.4455,0.2351,1772315001.0945318
tcp,0,1,4096,82,1.4455,0.2679,1772315001.0948012
tcp,0,1,4096,83,1.4455,0.2302,1772315001.095033
tcp,0,1,4096,84,1.4455,0.2388,1772315001.0952733
tcp,0,1,4096,85,1.4455,0.304,1772315001.0955787
tcp,0,1,4096,86,1.4455,0.4109,1772315001.0959911
tcp,0,1,4096,87,1.4455,0.3405,1772315001.096333
tcp,0,1,4096,88,1.4455,0.2401,1772315001.0965748
tcp,0,1,4096,89,1.4455,0.2332,1772315001.0968096
tcp,0,1,4096,90,1.4455,0.2312,1772315001.0970442
tcp,0,1,4096,91,1.4455,0.2419,1772315001.0972877
tcp,0,1,4096,92,1.4455,0.2435,1772315001.0975327
tcp,0,1,4096,93,1.4455,0.3105,1772315001.097845
tcp,0,1,4096,94,1.4455,0.2296,1772315001.0980759
tcp,0,1,4096,95,1.4455,0.244,1772315001.0983214
tcp,0,1,4096,96,1.4455,0.2279,1772315001.0985508
tcp,0,1,4096,97,1.4455,0.2388,1772315001.0987911
tcp,0,1,4096,98,1.4455,0.254,1772315001.0990467
tcp,0,1,4096,99,1.4455,0.2277,1772315001.0992777
